vehicle_id,type,ai,shockwave_factor,n_steps,condition,share,seed
f_normal.113,normal,39.12631204078855,0.03243792981688935,289,baseline,0.0,2
f_normal.114,normal,39.750619464771844,0.03026410201607342,313,baseline,0.0,2
f_normal.115,normal,25.039671926791787,0.21571544442070592,252,baseline,0.0,2
f_normal.116,normal,39.04399165170771,0.029422290372112567,313,baseline,0.0,2
f_normal.117,normal,39.014696680911655,0.036404235907909276,301,baseline,0.0,2
f_normal.118,normal,40.424680750293646,0.038436743870969445,242,baseline,0.0,2
f_normal.119,normal,28.99724358996747,0.07339124339628755,202,baseline,0.0,2
f_normal.12,normal,32.68389152501381,0.05133863592426794,42,baseline,0.0,2
f_normal.120,normal,30.39005173487463,0.07784705930056093,260,baseline,0.0,2
f_normal.121,normal,36.57956767331442,0.05159767673728639,314,baseline,0.0,2
f_normal.122,normal,39.122387563946596,0.02817932862103899,312,baseline,0.0,2
f_normal.123,normal,27.86564041697718,0.0770314178749334,174,baseline,0.0,2
f_normal.124,normal,39.44686389514312,0.03235237836924488,310,baseline,0.0,2
f_normal.125,normal,39.9539417758368,0.029795461397908063,315,baseline,0.0,2
f_normal.126,normal,26.307848794297616,0.09827909187028484,73,baseline,0.0,2
f_normal.127,normal,24.359256658988,0.19224117924562054,266,baseline,0.0,2
f_normal.128,normal,37.12680507866234,0.05869173353226293,330,baseline,0.0,2
f_normal.129,normal,40.084044862804085,0.035002056303426066,237,baseline,0.0,2
f_normal.13,normal,32.98047747257444,0.047106771493755646,49,baseline,0.0,2
f_normal.130,normal,33.72559834285239,0.04981331622405738,114,baseline,0.0,2
f_normal.131,normal,41.74040463982572,0.02849235572688831,328,baseline,0.0,2
f_normal.132,normal,20.92795486505382,0.20829533386804439,272,baseline,0.0,2
f_normal.133,normal,42.364100094477735,0.0327145073706588,331,baseline,0.0,2
f_normal.134,normal,42.31214597119368,0.03418306203998471,333,baseline,0.0,2
f_normal.135,normal,43.94618332094291,0.030545589653371463,342,baseline,0.0,2
f_normal.136,normal,33.82361486229507,0.0545360570269484,257,baseline,0.0,2
f_normal.137,normal,42.22864078060531,0.03693814033492889,334,baseline,0.0,2
f_normal.138,normal,33.61261238554109,0.056193253437101486,277,baseline,0.0,2
f_normal.139,normal,43.592785405816166,0.029639975740170545,341,baseline,0.0,2
f_normal.14,normal,33.481683148787965,0.044610899426966014,51,baseline,0.0,2
f_normal.140,normal,32.549425338442305,0.06119245258819514,277,baseline,0.0,2
f_normal.141,normal,43.34345514012961,0.02837446823460866,340,baseline,0.0,2
f_normal.142,normal,35.12239277678619,0.0584027906951967,253,baseline,0.0,2
f_normal.143,normal,43.97232723366246,0.031902378740759164,338,baseline,0.0,2
f_normal.144,normal,44.01309906040049,0.031312374825775084,329,baseline,0.0,2
f_normal.145,normal,35.85607551791759,0.07953492921049819,188,baseline,0.0,2
f_normal.146,normal,43.208555572629884,0.03242325914364524,340,baseline,0.0,2
f_normal.147,normal,26.46410263369389,0.09087183606046861,197,baseline,0.0,2
f_normal.148,normal,44.378431947592524,0.030885847072957048,321,baseline,0.0,2
f_normal.149,normal,42.950483696117296,0.033681699146342135,342,baseline,0.0,2
f_normal.15,normal,34.27698406543324,0.04495577882890069,59,baseline,0.0,2
f_normal.150,normal,45.23134823411956,0.03366111766792941,329,baseline,0.0,2
f_normal.151,normal,41.08671416253461,0.035633589481932654,342,baseline,0.0,2
f_normal.152,normal,24.540465523216604,0.06871885471890514,177,baseline,0.0,2
f_normal.153,normal,43.36573533953168,0.029902567399095137,339,baseline,0.0,2
f_normal.154,normal,43.756367662909554,0.02812993263411894,341,baseline,0.0,2
f_normal.155,normal,24.668687430293986,0.0699177275217216,177,baseline,0.0,2
f_normal.156,normal,43.68778529109458,0.029162228554108285,339,baseline,0.0,2
f_normal.157,normal,43.43585727396234,0.028696568821881856,341,baseline,0.0,2
f_normal.158,normal,43.127798651017095,0.025897812767332006,338,baseline,0.0,2
f_normal.159,normal,23.453280295709558,0.07697144460594645,253,baseline,0.0,2
f_normal.16,normal,33.7356068668976,0.04301267629765925,54,baseline,0.0,2
f_normal.160,normal,30.47733941424613,0.05419946138998897,261,baseline,0.0,2
f_normal.161,normal,43.74279009471949,0.026533744473637117,339,baseline,0.0,2
f_normal.162,normal,34.268598555921855,0.05236581427089065,253,baseline,0.0,2
f_normal.163,normal,44.14275889710821,0.026343056576313473,338,baseline,0.0,2
f_normal.164,normal,44.07650068669446,0.025184823000427767,339,baseline,0.0,2
f_normal.165,normal,44.0662597354725,0.026086618541600545,269,baseline,0.0,2
f_normal.166,normal,36.03523227205319,0.07140040504596737,203,baseline,0.0,2
f_normal.167,normal,22.976445012318386,0.07094123202135572,260,baseline,0.0,2
f_normal.168,normal,43.06509372505523,0.028678637741784276,333,baseline,0.0,2
f_normal.169,normal,35.60846015328132,0.054959385774012944,193,baseline,0.0,2
f_normal.17,normal,33.71118940819103,0.041685259410278855,57,baseline,0.0,2
f_normal.170,normal,44.30463699022569,0.03234646852081535,330,baseline,0.0,2
f_normal.171,normal,44.720870698659205,0.038202776945814615,300,baseline,0.0,2
f_normal.172,normal,41.54613651776643,0.04295191398285954,328,baseline,0.0,2
f_normal.173,normal,24.483544489832628,0.0773422137390663,164,baseline,0.0,2
f_normal.174,normal,44.309257650049446,0.03027826403180739,340,baseline,0.0,2
f_normal.175,normal,42.97059975928978,0.028714016175697705,337,baseline,0.0,2
f_normal.176,normal,24.576012039937556,0.06611507153049424,236,baseline,0.0,2
f_normal.177,normal,43.88460521477645,0.03423138604655923,340,baseline,0.0,2
f_normal.178,normal,44.65326086765921,0.03406340457731649,337,baseline,0.0,2
f_normal.179,normal,22.931182748366723,0.09642702350788208,44,baseline,0.0,2
f_normal.18,normal,34.37148530153902,0.04485339788815136,62,baseline,0.0,2
f_normal.180,normal,44.806944663855866,0.03457101257422921,264,baseline,0.0,2
f_normal.181,normal,40.81668949374753,0.05437830419803105,344,baseline,0.0,2
f_normal.182,normal,43.05096983477524,0.0290058957518125,343,baseline,0.0,2
f_normal.183,normal,40.85663438712026,0.033103283826794026,233,baseline,0.0,2
f_normal.184,normal,43.900769950712316,0.03083050972094034,348,baseline,0.0,2
f_normal.185,normal,40.771352188368,0.03752877115357166,351,baseline,0.0,2
f_normal.186,normal,39.634334210850305,0.08364965873145379,357,baseline,0.0,2
f_normal.187,normal,42.78725302548612,0.03061929658120429,352,baseline,0.0,2
f_normal.188,normal,26.811363767035573,0.16001034002433476,75,baseline,0.0,2
f_normal.189,normal,44.02275605765183,0.033911951892708375,357,baseline,0.0,2
f_normal.19,normal,38.22009570426701,0.05124779549067555,65,baseline,0.0,2
f_normal.190,normal,43.51905999497792,0.03331274104213188,353,baseline,0.0,2
f_normal.191,normal,44.50354004367521,0.032265991294031446,355,baseline,0.0,2
f_normal.192,normal,24.749152827273935,0.1497523489993262,145,baseline,0.0,2
f_normal.193,normal,44.04688130617619,0.03240267440814854,359,baseline,0.0,2
f_normal.194,normal,45.32644711990497,0.03193734441955754,368,baseline,0.0,2
f_normal.195,normal,44.99973859896006,0.03522357124873397,365,baseline,0.0,2
f_normal.196,normal,40.83709272438372,0.04383392146828779,252,baseline,0.0,2
f_normal.197,normal,44.93412211195912,0.03456653261427584,365,baseline,0.0,2
f_normal.198,normal,45.885969994000696,0.029117797387949413,378,baseline,0.0,2
f_normal.199,normal,23.79731319842157,0.1954660413707036,263,baseline,0.0,2
f_normal.20,normal,35.14157347058638,0.05636776537755566,68,baseline,0.0,2
f_normal.200,normal,45.312946951895725,0.029581065213846083,375,baseline,0.0,2
f_normal.201,normal,21.87810874658953,0.07754162307163863,191,baseline,0.0,2
f_normal.202,normal,45.939902766685094,0.02879431163549545,375,baseline,0.0,2
f_normal.203,normal,45.57962511249633,0.03602158705167298,369,baseline,0.0,2
f_normal.204,normal,44.6006954155953,0.0324820992565562,371,baseline,0.0,2
f_normal.205,normal,24.09589739503531,0.07069865521709881,253,baseline,0.0,2
f_normal.206,normal,45.82714143929754,0.03578676733357341,375,baseline,0.0,2
f_normal.207,normal,47.576355228252645,0.03188759026327157,387,baseline,0.0,2
f_normal.208,normal,34.86747480232346,0.0698024092976219,189,baseline,0.0,2
f_normal.209,normal,46.68797617382001,0.02998742741832696,375,baseline,0.0,2
f_normal.21,normal,35.1063994421589,0.06508587816305725,75,baseline,0.0,2
f_normal.210,normal,45.0402092943411,0.033220174269319905,378,baseline,0.0,2
f_normal.211,normal,23.975328764897142,0.06675869122357798,43,baseline,0.0,2
f_normal.212,normal,46.233391960633334,0.0352383401503327,378,baseline,0.0,2
f_normal.213,normal,48.19566662361914,0.03088930466626052,392,baseline,0.0,2
f_normal.214,normal,22.669009084073274,0.2376877082160888,253,baseline,0.0,2
f_normal.215,normal,47.41048007879088,0.03251191939949937,389,baseline,0.0,2
f_normal.216,normal,29.883677262457564,0.057429880748443886,198,baseline,0.0,2
f_normal.217,normal,48.58219642120675,0.035162634198093505,375,baseline,0.0,2
f_normal.218,normal,32.09179944061616,0.07592685208317144,183,baseline,0.0,2
f_normal.219,normal,46.86394464794711,0.033470918409546656,390,baseline,0.0,2
f_normal.22,normal,38.18067601681336,0.059435802457986964,80,baseline,0.0,2
f_normal.220,normal,48.04008244240589,0.033477462602134904,318,baseline,0.0,2
f_normal.221,normal,46.07012912314757,0.03925137967412906,371,baseline,0.0,2
f_normal.222,normal,24.44252455147508,0.08566537010078205,247,baseline,0.0,2
f_normal.223,normal,48.16867315695694,0.029304384148311696,376,baseline,0.0,2
f_normal.224,normal,48.42778888524017,0.030346520951565314,372,baseline,0.0,2
f_normal.225,normal,49.50916569765622,0.027920647322944196,371,baseline,0.0,2
f_normal.226,normal,48.75915847886697,0.0268794222057499,369,baseline,0.0,2
f_normal.227,normal,23.358425714155903,0.09031017299479703,268,baseline,0.0,2
f_normal.228,normal,47.96286624537131,0.02522157379226412,363,baseline,0.0,2
f_normal.229,normal,48.1630601217226,0.024422263918301917,357,baseline,0.0,2
f_normal.23,normal,38.28686177371474,0.05905355812241613,87,baseline,0.0,2
f_normal.230,normal,27.474524608571514,0.05255877525858348,271,baseline,0.0,2
f_normal.231,normal,28.08184459342905,0.061266212884657834,275,baseline,0.0,2
f_normal.232,normal,25.531365317286756,0.06578371910053425,259,baseline,0.0,2
f_normal.233,normal,49.04149636649,0.01995578633498478,355,baseline,0.0,2
f_normal.234,normal,47.837773518042,0.021477783951227427,351,baseline,0.0,2
f_normal.235,normal,30.26885195142085,0.05869299208404327,268,baseline,0.0,2
f_normal.236,normal,47.47931554064266,0.01964401471478271,347,baseline,0.0,2
f_normal.237,normal,35.284093917021906,0.05067358464021384,141,baseline,0.0,2
f_normal.238,normal,47.633122866801706,0.019226273286307986,341,baseline,0.0,2
f_normal.239,normal,48.309455548572636,0.024500237941121963,263,baseline,0.0,2
f_normal.24,normal,38.220959532942125,0.06939523053397703,71,baseline,0.0,2
f_normal.240,normal,48.50375424612168,0.027111767581256486,236,baseline,0.0,2
f_normal.241,normal,42.65091124019789,0.05805804016313896,330,baseline,0.0,2
f_normal.242,normal,46.84119467126222,0.02241303388404575,328,baseline,0.0,2
f_normal.243,normal,46.15196419640389,0.02198439337595641,325,baseline,0.0,2
f_normal.244,normal,46.23554111975206,0.020849446117965156,320,baseline,0.0,2
f_normal.245,normal,23.623369302058105,0.23789635662719727,269,baseline,0.0,2
f_normal.246,normal,32.304809580974975,0.06174791931910482,269,baseline,0.0,2
f_normal.247,normal,46.59594700515953,0.01662194822966618,317,baseline,0.0,2
f_normal.248,normal,30.2515182943096,0.059023754822992894,276,baseline,0.0,2
f_normal.249,normal,31.02836490133806,0.0805624663145199,177,baseline,0.0,2
f_normal.25,normal,39.04576759294032,0.047581584237089865,93,baseline,0.0,2
f_normal.250,normal,45.19122424310945,0.0188722557219462,313,baseline,0.0,2
f_normal.251,normal,46.29527931321597,0.018672193073371948,310,baseline,0.0,2
f_normal.252,normal,45.23420334028763,0.01968452991853426,304,baseline,0.0,2
f_normal.253,normal,21.916974203472584,0.10570988037135622,277,baseline,0.0,2
f_normal.254,normal,31.71851337992656,0.05823734200965144,219,baseline,0.0,2
f_normal.255,normal,46.11760340230893,0.017582468047306992,299,baseline,0.0,2
f_normal.256,normal,46.09239767268684,0.01971352462806428,293,baseline,0.0,2
f_normal.257,normal,46.597492178985924,0.02283930064419258,263,baseline,0.0,2
f_normal.258,normal,24.64869584495234,0.06962883765617821,239,baseline,0.0,2
f_normal.259,normal,25.960670734296894,0.07162005039708744,262,baseline,0.0,2
f_normal.26,normal,34.38695641968944,0.10432562761585254,77,baseline,0.0,2
f_normal.260,normal,44.581010084814245,0.027246858302737886,288,baseline,0.0,2
f_normal.261,normal,43.560317073072866,0.021215568589505705,283,baseline,0.0,2
f_normal.262,normal,45.5373014991408,0.018979565768529435,279,baseline,0.0,2
f_normal.263,normal,24.01392526800414,0.10812210990313811,102,baseline,0.0,2
f_normal.264,normal,45.49779826008219,0.020431812391168397,273,baseline,0.0,2
f_normal.265,normal,45.91627431225494,0.022665343251076536,270,baseline,0.0,2
f_normal.266,normal,22.477063819441096,0.12025071107139719,29,baseline,0.0,2
f_normal.267,normal,45.79822749511641,0.02016784179698739,268,baseline,0.0,2
f_normal.268,normal,45.27898588888429,0.021896345997686282,262,baseline,0.0,2
f_normal.269,normal,46.759081678554445,0.02436186837169065,256,baseline,0.0,2
f_normal.27,normal,39.351606675978886,0.04076363212293458,96,baseline,0.0,2
f_normal.270,normal,45.73942658671991,0.025007613799969252,261,baseline,0.0,2
f_normal.271,normal,44.661175241222,0.026072265102449428,255,baseline,0.0,2
f_normal.272,normal,44.47010695588853,0.01993435228585817,252,baseline,0.0,2
f_normal.273,normal,44.25411641459882,0.020193188090041208,250,baseline,0.0,2
f_normal.275,normal,42.56296874033736,0.0264151367886163,244,baseline,0.0,2
f_normal.276,normal,44.76306672437109,0.027458193663823686,195,baseline,0.0,2
f_normal.277,normal,19.402182490692045,0.2645221667599425,231,baseline,0.0,2
f_normal.278,normal,39.057932556404836,0.04520950377388089,237,baseline,0.0,2
f_normal.279,normal,42.77006236075265,0.02321302557810275,232,baseline,0.0,2
f_normal.28,normal,30.035945275460108,0.08656980683174807,84,baseline,0.0,2
f_normal.280,normal,20.58670170001675,0.043864444665025294,226,baseline,0.0,2
f_normal.281,normal,43.69971375574612,0.022067936576275392,223,baseline,0.0,2
f_normal.282,normal,43.36246811850544,0.01882389783862668,225,baseline,0.0,2
f_normal.283,normal,32.83342362931072,0.04811205699365247,222,baseline,0.0,2
f_normal.284,normal,43.270969042729924,0.020829077419497372,220,baseline,0.0,2
f_normal.285,normal,43.05432591992973,0.019082721167158763,217,baseline,0.0,2
f_normal.286,normal,24.942424639180064,0.04236257640933106,220,baseline,0.0,2
f_normal.287,normal,30.618640231775224,0.0677311906795696,198,baseline,0.0,2
f_normal.288,normal,42.327806611208516,0.019662081889120164,212,baseline,0.0,2
f_normal.289,normal,42.71079380306317,0.02219216981317671,207,baseline,0.0,2
f_normal.29,normal,39.28578246416487,0.038900096972679044,101,baseline,0.0,2
f_normal.290,normal,20.978837985635472,0.022394098584670754,30,baseline,0.0,2
f_normal.291,normal,43.1750249474734,0.028261820602810545,190,baseline,0.0,2
f_normal.292,normal,41.708593198618665,0.02987305169359004,143,baseline,0.0,2
f_normal.293,normal,36.21902538530478,0.05919535330480472,198,baseline,0.0,2
f_normal.295,normal,40.750804319891145,0.025645565166716646,193,baseline,0.0,2
f_normal.296,normal,40.91212112203074,0.023045025993594252,175,baseline,0.0,2
f_normal.297,normal,41.43494249001947,0.02020764460595603,188,baseline,0.0,2
f_normal.298,normal,39.57376920575172,0.02397261207660505,185,baseline,0.0,2
f_normal.299,normal,40.64850707983,0.024310352632942022,179,baseline,0.0,2
f_normal.3,normal,30.314907396378047,0.044399486181628124,22,baseline,0.0,2
f_normal.30,normal,39.366677392402,0.03724905730104454,99,baseline,0.0,2
f_normal.300,normal,22.122166079746883,0.2567455770672912,180,baseline,0.0,2
f_normal.301,normal,29.36180242781965,0.045925380623614835,179,baseline,0.0,2
f_normal.302,normal,40.58084803744746,0.022662144625233884,177,baseline,0.0,2
f_normal.303,normal,33.79163370234603,0.05264879190864465,174,baseline,0.0,2
f_normal.304,normal,40.99582903564802,0.02810459061511177,162,baseline,0.0,2
f_normal.305,normal,34.75400314497775,0.08513482683971116,94,baseline,0.0,2
f_normal.306,normal,41.16652650276352,0.021910941891079824,110,baseline,0.0,2
f_normal.307,normal,19.533744877207525,0.1096342843377312,150,baseline,0.0,2
f_normal.308,normal,35.982257663956865,0.0438598969308855,159,baseline,0.0,2
f_normal.309,normal,21.951758987406738,0.04636390865941105,154,baseline,0.0,2
f_normal.31,normal,36.21220797520232,0.05929507869776277,56,baseline,0.0,2
f_normal.310,normal,40.55776444226966,0.023889776835928463,104,baseline,0.0,2
f_normal.311,normal,39.30442400872689,0.021723042122193722,157,baseline,0.0,2
f_normal.312,normal,40.42580245038857,0.023443733316541038,140,baseline,0.0,2
f_normal.313,normal,32.64632171336077,0.06260661267231522,143,baseline,0.0,2
f_normal.314,normal,40.00893098862589,0.01992577175625555,146,baseline,0.0,2
f_normal.315,normal,39.73827531240521,0.026552667732493474,140,baseline,0.0,2
f_normal.316,normal,35.08116750715287,0.08104654582136624,78,baseline,0.0,2
f_normal.317,normal,39.790972891896466,0.028585537857865512,134,baseline,0.0,2
f_normal.318,normal,23.932493095241043,0.0789907859454468,73,baseline,0.0,2
f_normal.319,normal,24.873381862561114,0.08259385250057895,40,baseline,0.0,2
