environment,metric_1,metric_2,metric_3,metric_4,ground_truth
urban,0.3485736672419705,0.15928744524280514,0.3024769613452704,0.09543346608543585,0.0
weather,0.4069079607228706,0.8707534503372591,0.3129541936233094,0.5670162609866678,0.0
highway,0.10910963176574973,0.3252558238958579,0.7651908645557847,0.18513496617614236,0.8
urban,0.8078459419412586,0.7622851347766157,0.39890682442931724,0.1306749944438799,0.7
weather,0.3756722518817265,0.2968692745602808,0.25962986351775724,0.32838122788508106,0.0
highway,0.3664615348713979,0.1980863458046277,0.6954672066898622,0.07771162025406915,0.0
urban,0.5964854749854216,0.5456868884954734,0.22220972637560077,0.0044001171138791425,0.7
weather,0.6034485933813779,0.6682127985550163,0.24779613840384582,0.46349404380057235,0.9
highway,0.5423636649797383,0.4757392798329956,0.8471673613725742,0.182847303190294,0.0
urban,0.34124782762615635,0.38019561878585706,0.19941139044845024,0.17405171076819967,1.0
weather,0.47669547504115917,0.3943653238183502,0.21976569537218135,0.7468757161358227,1.0
highway,0.9555236959549347,0.009116291338180815,0.1957779856835461,0.0015125749956284241,0.8
urban,0.07128027005516391,0.9546600300333075,0.3273465407156741,0.11402235268116158,1.0
weather,0.9344360268055143,0.3516226872396344,0.04056833137968661,0.48587175918632564,1.0
highway,0.5230847245817847,0.33504801730547085,0.9296058774219892,0.10645204266780804,1.0
urban,0.31130769915600365,0.6103337833109184,0.3580753371115968,0.08178720022006013,1.0
weather,0.8231740155956603,0.5224810405161183,0.04928906166886642,0.8594157932805891,0.9
highway,0.5251633836670602,0.35452313086121634,0.10687692309474384,0.11346244392578071,0.2
urban,0.9177524891713773,0.4245274251963619,0.04351948129382932,0.24472459305128424,1.0
weather,0.043412532854819164,0.6331513755940223,0.3805613368826628,0.6016118201463312,0.1
highway,0.5151751703337316,0.2967692845615736,0.7937438503805163,0.12932118268457202,1.0
urban,0.4110284698067047,0.8398613028667203,0.4500115616990056,0.10602641379081543,0.3
weather,0.2556449978092723,0.30206050183479505,0.2927832270342538,0.8511742608527708,0.9
highway,0.6675498992914705,0.04776765691733409,0.623859324676573,0.09035353574744583,0.2
urban,0.15298380082856267,0.2352355848019848,0.4346298123255263,0.14186758968995464,0.0
weather,0.09571455552016173,0.023638586046336396,0.2567886001773064,0.6070940360887808,1.0
highway,0.6379607933159701,0.1284419238228574,0.6320154860204185,0.011690922821710782,0.0
urban,0.9877855202148873,0.13643975255673313,0.3475722770237969,0.12129563043128763,0.3
weather,0.44579091457722897,0.7245168513986181,0.006328436706232976,0.34109002447422054,0.1
highway,0.10410964938416634,0.3621694085643706,0.5783869170064091,0.05483213331196118,0.2
urban,0.2648954472367334,0.6452898375257169,0.29787536409447835,0.1203563742116948,0.0
weather,0.22665640222698802,0.3549963058319373,0.02776953709843735,0.5190597909082704,0.1
highway,0.6696026161339619,0.034965802854717065,0.6401682238281661,0.05422948730003696,1.0
urban,0.6508773690471942,0.5329577865513353,0.1621668765576878,0.09990057391745938,0.3
weather,0.05233887578650831,0.3784764234858691,0.1451777087383968,0.995480490704257,0.9
highway,0.46520561228371815,0.030071171300392607,0.5622968158779098,0.19152505690107605,0.0
urban,0.6349600455910331,0.7548378199408478,0.08523896908695877,0.12284335590156116,0.3
weather,0.45037093625818514,0.7561633288952461,0.13902860969559283,0.664911724487218,1.0
highway,0.4748865435062186,0.19126314012200413,0.11982900201764635,0.19483292572560312,0.2
urban,0.9924835021583752,0.9270009679242953,0.2699785651402798,0.25260998831292636,0.0
weather,0.09292914437938993,0.25704726643207987,0.315160795316906,0.8646861920335402,0.0
highway,0.8260676302525284,0.39101404383519295,0.7087446977429764,0.007232076104952423,0.0
urban,0.22735730009609878,0.34167450189692083,0.1904547627554936,0.10389653057670106,0.0
weather,0.5538022407123763,0.30552431065802355,0.15879260682971338,0.44720254050483565,1.0
highway,0.8733366617238478,0.0808821056760548,0.7862759567570945,0.11491747646355333,1.0
urban,0.8514249577450957,0.2085105143573358,0.46529760732195813,0.034909919365642826,0.3
weather,0.6279500527726358,0.6743038064090484,0.21299247702377047,0.7214220673287317,0.9
highway,0.7900304363070614,0.1523395695490204,0.08091928305125218,0.0805960357530323,0.2
urban,0.1537911496680311,0.22361443449631124,0.4786614439472936,0.1719124286792548,0.3
weather,0.822480563634361,0.13252467274184843,0.34480579290904906,0.9227571905133943,0.1
highway,0.13919802461752984,0.449130813646353,0.8293324051412837,0.06350628957534742,0.8
urban,0.3986630277723131,0.1463739921622491,0.18376721114576572,0.02045169281564807,0.3
weather,0.5061075548467509,0.2325513583653801,0.03198615774372078,0.7767236304716927,1.0
highway,0.432497878330132,0.1559080665426298,0.5061418628402441,0.08790233772658203,1.0
urban,0.8514486375512653,0.0003325061204894064,0.00884390480662861,0.18076594915285948,0.7
weather,0.1520248531286481,0.06134962711066816,0.31230463442737594,0.4598004237693202,0.1
highway,0.4846015870188647,0.3771267721719315,0.6194977514075877,0.05947100964736778,0.8
urban,0.23918010421592562,0.14224936868719618,0.06069246971121445,0.09098254427027866,0.7
weather,0.1777663878512482,0.6916180555693193,0.2472206697148744,0.6331896260134641,1.0
highway,0.8139702695060188,0.30760971911550544,0.30625362078661167,0.1247791672583277,1.0
urban,0.8480158852494014,0.7243174696766612,0.3960468168802716,0.12143952872555994,1.0
weather,0.19462251182076507,0.3677593508772896,0.16565190101157082,0.8275378955668743,0.0
highway,0.3870787603356308,0.4819111377411755,0.24858025771494208,0.026760747255897745,0.0
urban,0.019192276823056686,0.2598132087450342,0.3801449115610675,0.04113291171869971,0.7
weather,0.6189481930077215,0.32350039491147375,0.33372134638190704,0.6292988060107362,0.0
highway,0.8015371118829896,0.4797883221605167,0.48785404392636245,0.021947239735500702,1.0
urban,0.646090123462508,0.4993338349786183,0.13300963900269036,0.04477133338505283,0.3
weather,0.15004866469398426,0.32467592689006,0.29494283095511986,0.47601812936876653,0.0
highway,0.6140813111847361,0.4297826158234729,0.3923937215284745,0.19124443812978967,0.0
urban,0.9553346865039283,0.7869033862552951,0.15770344787400636,0.20644041182596265,1.0
weather,0.07641685943805143,0.2793677139347164,0.3721275539351295,0.25305843280078455,1.0
highway,0.46147746462473416,0.3186007384041402,0.6593539222057827,0.17902354814130728,1.0
urban,0.22696469436536415,0.8893909161288442,0.22530982836487895,0.26473783213682994,0.0
weather,0.7374337687214856,0.5122219208126745,0.2720911116833413,0.041672900602384266,0.0
highway,0.7462072574818386,0.3295177671018404,0.8021305581275875,0.02107350679056119,0.0
urban,0.9565013982994801,0.737508359459007,0.17662570425103208,0.08896067438629657,0.7
weather,0.9707499576706702,0.9423153896731928,0.31353707070706954,0.3548413602568904,0.1
highway,0.09839564971339732,0.33015135985066907,0.7643726622217359,0.05300928566500081,0.2
urban,0.08261766345926869,0.5146575865735116,0.4494504120031177,0.23474547736918136,1.0
weather,0.6246635688542638,0.3819396396528959,0.08227490487822205,0.12138641815940643,0.1
highway,0.26071329991991654,0.03462715314292997,0.959826518075929,0.09565105891518476,0.8
urban,0.9684887775943838,0.7987141916545746,0.14641101835048237,0.29399109880765517,0.3
weather,0.4860155029775399,0.9202971812194077,0.2083072567336851,0.6164997268950835,0.1
highway,0.12809574636620003,0.1691337529972492,0.9280836403260497,0.044923122368770385,0.0
urban,0.3759928899413114,0.550091940458156,0.19432639931492351,0.049105140439590446,1.0
weather,0.24069271183250496,0.12150137630091806,0.07898819594397494,0.8869249002092695,1.0
highway,0.9924154004894702,0.3357274674473216,0.31692247734494494,0.17585373199956766,1.0
urban,0.9189265336395545,0.2522410201733616,0.37752096437313915,0.138161849182242,1.0
weather,0.7481919059789975,0.5578132255110699,0.07223783927012035,0.053858206998026126,1.0
highway,0.5450269188969383,0.4923348697622541,0.9373880664971189,0.008634747159402335,0.2
urban,0.10794371464646435,0.6852980161158734,0.04593544385502235,0.28953892263809894,0.7
weather,0.505852692951829,0.8407030280112,0.29312061790650024,0.5422372054918483,0.0
highway,0.7434237860766093,0.3059702526686655,0.10593071255849296,0.03031387431753472,0.2
urban,0.8733229158608077,0.6362913539792481,0.380560768521579,0.048021490486371894,0.3
weather,0.558042325148967,0.8117522168657099,0.29668482460517204,0.8814507796750214,1.0
highway,0.0991780995872159,0.20074715793064413,0.8000709686991595,0.04080712692577977,0.2
urban,0.7423480505725092,0.8151183844803679,0.3074891201705662,0.20636523296397452,1.0
weather,0.7837917844853972,0.5542265141320166,0.0020918454171650947,0.7609907600280938,0.1
highway,0.8326804693470432,0.005515807131232897,0.7495454844688882,0.151735278022201,1.0
urban,0.3269316163380791,0.14888805033244468,0.15280210774510744,0.26299522854846014,0.0
weather,0.12471405691139048,0.3853758830473618,0.25734607196471376,0.7803997761472745,0.1
highway,0.5930443341867842,0.19576284908891467,0.41262184084862374,0.13912362929936137,0.0
urban,0.029071380343953734,0.16688511785487092,0.09065963996275261,0.11630207842511825,0.0
weather,0.5882022669483905,0.48097288988612374,0.25693021036209096,0.06485359448296835,1.0
highway,0.22543875546369385,0.3514717204893384,0.05280396046852809,0.09731953244875063,0.2
urban,0.8049889996807698,0.26982072012821434,0.41252470509003103,0.1494767046790361,0.3
weather,0.14899973614924344,0.6954156483280532,0.29837008352546984,0.9819691904461453,0.0
highway,0.7886149646724064,0.2586345282208047,0.44019899795549056,0.02949050534125679,0.8
urban,0.7355056064875376,0.2358575991436871,0.18571100093652287,0.01876266806921053,1.0
weather,0.7356631142391898,0.9983475113929496,0.3732453325374231,0.6425651995351915,0.0
highway,0.6375532644702298,0.24808319205660972,0.17825246690464158,0.13718225420997274,0.8
urban,0.8398022856356172,0.383832951933044,0.28593613561359327,0.17633080825865946,0.0
weather,0.5655499649214404,0.9796467150338835,0.06611764438806982,0.700251959444521,0.1
highway,0.8316970436757735,0.1365354049864062,0.5180787662388154,0.059745114717754615,0.0
urban,0.056136103416210004,0.8527280198757112,0.11277066496286631,0.11307424942091159,1.0
weather,0.18610141784627732,0.8026433097957104,0.18327475469515708,0.4829688720853552,0.1
highway,0.6311706459567064,0.024921013891470778,0.9039133302603747,0.18187803840167927,1.0
urban,0.7295082286523967,0.7655128989911097,0.07945408383467678,0.18306754484329238,1.0
weather,0.39883602970372944,0.9226230580877897,0.18882417367879933,0.01340262643216561,1.0
highway,0.05705472115125432,0.14109353734660007,0.26170568373590597,0.04939575981439997,1.0
urban,0.787126602601604,0.9748346527811119,0.18560354694499914,0.12866606365831157,0.0
weather,0.7767105569551812,0.06536615756438524,0.19502847746935373,0.03361360018328263,1.0
highway,0.6196994401994157,0.2809964237334034,0.34592044750169426,0.0630379042194718,0.8
urban,0.3473433262588427,0.8998333456872725,0.01091169838774475,0.1991369058526767,1.0
weather,0.1279882085335864,0.8821356142820601,0.15737913862543662,0.8278683753221728,1.0
highway,0.26015779096205116,0.3654104824903649,0.9812970904972467,0.05130601248884956,0.8
urban,0.7251557275511148,0.191190701464789,0.1691315526661742,0.09260962301195858,0.0
weather,0.6085272726964666,0.3495063720868188,0.04563831395517335,0.15124682873493456,1.0
highway,0.41798993387048433,0.04442012254378219,0.6837541055770425,0.10902110565213995,1.0
urban,0.11476887186921747,0.860139693349435,0.36140715160424186,0.020300508570000476,0.3
weather,0.5488386567200587,0.6129001608619492,0.09045882063597631,0.8469187280885598,0.1
highway,0.16577454016327575,0.47284907350014116,0.8499753714806619,0.13380446746582167,0.2
urban,0.8619869084042723,0.46016226448843967,0.3746418563478882,0.08717626794190653,0.7
weather,0.5125026487703317,0.8064036172328395,0.18369595103878322,0.05195657755426841,0.9
highway,0.4972559303146882,0.16988873578094255,0.8721357000224765,0.10896955181690314,1.0
urban,0.756751505688635,0.5193858595039373,0.10244063707535628,0.26334902344561223,0.3
weather,0.16161981128587144,0.2554933446556047,0.3786551816798429,0.5601822583749119,1.0
highway,0.7720124763099904,0.013583710612779909,0.06520459126049205,0.09278627536246656,1.0
urban,0.2824308986865117,0.39072836561361324,0.39917209411216414,0.11157980037505945,0.7
weather,0.8221031606002255,0.38042000750756233,0.310244740370131,0.9644766539008116,1.0
highway,0.18672329577304148,0.04701805221713318,0.35667097414176474,0.15149637695788348,0.0
urban,0.6345824175503038,0.7979141596158941,0.19798523633122744,0.274527020522113,1.0
weather,0.5201905232515545,0.44760294032021697,0.22312807677168056,0.16603431341619546,1.0
highway,0.857179256998753,0.4530716273828832,0.2769044873778089,0.19670429454304442,0.0
urban,0.598112629369018,0.03338360178638122,0.18184656237807012,0.21979057041024982,1.0
weather,0.15210428322227287,0.440323418368349,0.2461192100279208,0.08346408498938329,1.0
highway,0.1176439881593252,0.3698651660427703,0.3196668324405447,0.1976831978824153,0.0
urban,0.9841103190364978,0.6679199988036271,0.31733563662697073,0.0497864685887355,0.3
weather,0.9797824578545219,0.6561340180205807,0.05193057958068703,0.6868609976750291,0.9
highway,0.5273996221226763,0.3596768111845793,0.8902580530178021,0.015881316928605903,0.0
urban,0.9734573899761731,0.33684050186110326,0.14824489064165763,0.2754623998868326,0.3
weather,0.7102427986233115,0.3143501131837484,0.18846715957312588,0.8216368977104717,1.0
highway,0.314060794992732,0.12716099058915836,0.8192551048714611,0.17596438279033907,0.2
urban,0.1737615931357438,0.7120140203307808,0.4129891063540409,0.03019124355706,0.0
weather,0.42011872784772497,0.9053598742778703,0.2958685202907055,0.1912604179145867,0.9
highway,0.6511475848816741,0.3104642837392156,0.3523749466096544,0.168289510616952,0.8
urban,0.8437373264067243,0.2539748745720247,0.015557799958678842,0.22178842054943196,0.3
weather,0.325104015431699,0.6863271966860974,0.0278564592649623,0.1748814371759594,0.0
highway,0.6552824096916582,0.4958713085839194,0.07267087161001629,0.01541560239029214,0.8
urban,0.694150573509831,0.5126547531450529,0.15265533834836564,0.06379331291132884,0.7
weather,0.7631552912588894,0.4083063427594511,0.30369949322433715,0.9036078443467951,0.0
highway,0.7660647765353026,0.39422367162664934,0.6649849034759953,0.052057371513200605,0.0
urban,0.8742267241383516,0.00018839955658189744,0.08454053517799626,0.11692781622794762,0.3
weather,0.4603582712019263,0.86456360952267,0.2186592880751154,0.38040054897040965,0.1
highway,0.8023543291592642,0.2395350315516756,0.018000088945214987,0.08428880831584949,0.2
urban,0.9180765521991506,0.28003732955048943,0.42917083839956044,0.08766546913856933,0.7
weather,0.8260390516665719,0.6993153751262037,0.3357843638003068,0.9817986932606276,0.1
highway,0.7266709920703233,0.15237554769306666,0.8293946648588469,0.05630423968298599,0.8
urban,0.44984220797255925,0.2184431828833071,0.060123613255837816,0.02050228065967812,0.0
weather,0.24189382825883898,0.01240403627731479,0.18750718618580234,0.3012652607600004,0.9
highway,0.07424087298838644,0.11317574717074297,0.7302461470901459,0.1197616592766983,0.8
urban,0.9028949951919872,0.8522638743911815,0.33390234161320326,0.17796647103221527,0.0
weather,0.9890283583501739,0.6261761715931382,0.21252660822722366,0.8381521835519244,1.0
